name,URL,string_date,birthday
Hosni Mubarak,https://en.wikipedia.org//wiki/Hosni_Mubarak,May_4,2020-05-04
Cesc Fàbregas,https://en.wikipedia.org//wiki/Cesc_F%C3%A0bregas,May_4,2020-05-04
Victor Oladipo,https://en.wikipedia.org//wiki/Victor_Oladipo,May_4,2020-05-04
Lance Bass,https://en.wikipedia.org//wiki/Lance_Bass,May_4,2020-05-04
Erin Andrews,https://en.wikipedia.org//wiki/Erin_Andrews,May_4,2020-05-04
Michael L. Gernhardt,https://en.wikipedia.org//wiki/Michael_L._Gernhardt,May_4,2020-05-04
Robin Cook,https://en.wikipedia.org//wiki/Robin_Cook_(American_novelist),May_4,2020-05-04
Jane Jacobs,https://en.wikipedia.org//wiki/Jane_Jacobs,May_4,2020-05-04
Michael Jackson,https://en.wikipedia.org//wiki/Michael_Jackson,May_4,2020-05-04
Eugenie Clark,https://en.wikipedia.org//wiki/Eugenie_Clark,May_4,2020-05-04
Thomas Henry Huxley,https://en.wikipedia.org//wiki/Thomas_Henry_Huxley,May_4,2020-05-04
Raúl Jiménez,https://en.wikipedia.org//wiki/Ra%C3%BAl_Jim%C3%A9nez,May_5,2020-05-05
Lance Henriksen,https://en.wikipedia.org//wiki/Lance_Henriksen,May_5,2020-05-05
Nathan Chen,https://en.wikipedia.org//wiki/Nathan_Chen,May_5,2020-05-05
Aryna Sabalenka,https://en.wikipedia.org//wiki/Aryna_Sabalenka,May_5,2020-05-05
Chris Brown,https://en.wikipedia.org//wiki/Chris_Brown,May_5,2020-05-05
Adele,https://en.wikipedia.org//wiki/Adele,May_5,2020-05-05
Yossi Benayoun,https://en.wikipedia.org//wiki/Yossi_Benayoun,May_5,2020-05-05
Meb Keflezighi,https://en.wikipedia.org//wiki/Meb_Keflezighi,May_5,2020-05-05
Michael Palin,https://en.wikipedia.org//wiki/Michael_Palin,May_5,2020-05-05
Karl Marx,https://en.wikipedia.org//wiki/Karl_Marx,May_5,2020-05-05
Søren Kierkegaard,https://en.wikipedia.org//wiki/S%C3%B8ren_Kierkegaard,May_5,2020-05-05
"Leopold II, Holy Roman Emperor","https://en.wikipedia.org//wiki/Leopold_II,_Holy_Roman_Emperor",May_5,2020-05-05
Hank Green,https://en.wikipedia.org//wiki/Hank_Green,May_5,2020-05-05
Weeb Ewbank,https://en.wikipedia.org//wiki/Weeb_Ewbank,May_6,2020-05-06
Mateo Kovačić,https://en.wikipedia.org//wiki/Mateo_Kova%C4%8Di%C4%87,May_6,2020-05-06
Orson Welles,https://en.wikipedia.org//wiki/Orson_Welles,May_6,2020-05-06
Sigmund Freud,https://en.wikipedia.org//wiki/Sigmund_Freud,May_6,2020-05-06
José Altuve,https://en.wikipedia.org//wiki/Jos%C3%A9_Altuve,May_6,2020-05-06
Willie Mays,https://en.wikipedia.org//wiki/Willie_Mays,May_6,2020-05-06
Martin Brodeur,https://en.wikipedia.org//wiki/Martin_Brodeur,May_6,2020-05-06
Maximilien Robespierre,https://en.wikipedia.org//wiki/Maximilien_Robespierre,May_6,2020-05-06
Martha Nussbaum,https://en.wikipedia.org//wiki/Martha_Nussbaum,May_6,2020-05-06
Tony Blair,https://en.wikipedia.org//wiki/Tony_Blair,May_6,2020-05-06
Graeme Souness,https://en.wikipedia.org//wiki/Graeme_Souness,May_6,2020-05-06
George Clooney,https://en.wikipedia.org//wiki/George_Clooney,May_6,2020-05-06
Frans Timmermans,https://en.wikipedia.org//wiki/Frans_Timmermans,May_6,2020-05-06
Richard Shelby,https://en.wikipedia.org//wiki/Richard_Shelby,May_6,2020-05-06
Dimitris Diamantidis,https://en.wikipedia.org//wiki/Dimitris_Diamantidis,May_6,2020-05-06
Dominika Cibulková,https://en.wikipedia.org//wiki/Dominika_Cibulkov%C3%A1,May_6,2020-05-06
Dries Mertens,https://en.wikipedia.org//wiki/Dries_Mertens,May_6,2020-05-06
Chris Paul,https://en.wikipedia.org//wiki/Chris_Paul,May_6,2020-05-06
Dani Alves,https://en.wikipedia.org//wiki/Dani_Alves,May_6,2020-05-06
Jason Witten,https://en.wikipedia.org//wiki/Jason_Witten,May_6,2020-05-06
Ricardo Oliveira,https://en.wikipedia.org//wiki/Ricardo_Oliveira,May_6,2020-05-06
Meek Mill,https://en.wikipedia.org//wiki/Meek_Mill,May_6,2020-05-06
Ruud Lubbers,https://en.wikipedia.org//wiki/Ruud_Lubbers,May_7,2020-05-07
Nicholas Hytner,https://en.wikipedia.org//wiki/Nicholas_Hytner,May_7,2020-05-07
Alex Smith,https://en.wikipedia.org//wiki/Alex_Smith,May_7,2020-05-07
Jérémy Ménez,https://en.wikipedia.org//wiki/J%C3%A9r%C3%A9my_M%C3%A9nez,May_7,2020-05-07
Kevin Owens,https://en.wikipedia.org//wiki/Kevin_Owens,May_7,2020-05-07
Owen Hart,https://en.wikipedia.org//wiki/Owen_Hart,May_7,2020-05-07
David Hume,https://en.wikipedia.org//wiki/David_Hume,May_7,2020-05-07
Olympe de Gouges,https://en.wikipedia.org//wiki/Olympe_de_Gouges,May_7,2020-05-07
Rabindranath Tagore,https://en.wikipedia.org//wiki/Rabindranath_Tagore,May_7,2020-05-07
"Archibald Primrose, 5th Earl of Rosebery","https://en.wikipedia.org//wiki/Archibald_Primrose,_5th_Earl_of_Rosebery",May_7,2020-05-07
Gary Cooper,https://en.wikipedia.org//wiki/Gary_Cooper,May_7,2020-05-07
Ishirō Honda,https://en.wikipedia.org//wiki/Ishir%C5%8D_Honda,May_7,2020-05-07
Dick Williams,https://en.wikipedia.org//wiki/Dick_Williams,May_7,2020-05-07
Johnny Unitas,https://en.wikipedia.org//wiki/Johnny_Unitas,May_7,2020-05-07
Josip Broz Tito,https://en.wikipedia.org//wiki/Josip_Broz_Tito,May_7,2020-05-07
Kathleen McKane Godfree,https://en.wikipedia.org//wiki/Kathleen_McKane_Godfree,May_7,2020-05-07
Natalia Molchanova,https://en.wikipedia.org//wiki/Natalia_Molchanova,May_8,2020-05-08
Enrique Iglesias,https://en.wikipedia.org//wiki/Enrique_Iglesias,May_8,2020-05-08
Cláudio Taffarel,https://en.wikipedia.org//wiki/Cl%C3%A1udio_Taffarel,May_8,2020-05-08
Bill de Blasio,https://en.wikipedia.org//wiki/Bill_de_Blasio,May_8,2020-05-08
Akebono Tarō,https://en.wikipedia.org//wiki/Akebono_Tar%C5%8D,May_8,2020-05-08
David Attenborough,https://en.wikipedia.org//wiki/David_Attenborough,May_8,2020-05-08
Aloysius Stepinac,https://en.wikipedia.org//wiki/Aloysius_Stepinac,May_8,2020-05-08
Peter Canisius,https://en.wikipedia.org//wiki/Peter_Canisius,May_8,2020-05-08
Lúcio,https://en.wikipedia.org//wiki/L%C3%BAcio,May_8,2020-05-08
Ronnie Lott,https://en.wikipedia.org//wiki/Ronnie_Lott,May_8,2020-05-08
Buakaw Banchamek,https://en.wikipedia.org//wiki/Buakaw_Banchamek,May_8,2020-05-08
Mike D'Antoni,https://en.wikipedia.org//wiki/Mike_D%27Antoni,May_8,2020-05-08
Fulton J. Sheen,https://en.wikipedia.org//wiki/Fulton_J._Sheen,May_8,2020-05-08
Friedrich Hayek,https://en.wikipedia.org//wiki/Friedrich_Hayek,May_8,2020-05-08
Jack Charlton,https://en.wikipedia.org//wiki/Jack_Charlton,May_8,2020-05-08
Jean Giraud,https://en.wikipedia.org//wiki/Jean_Giraud,May_8,2020-05-08
"John Reid, Baron Reid of Cardowan","https://en.wikipedia.org//wiki/John_Reid,_Baron_Reid_of_Cardowan",May_8,2020-05-08
Dan Brouthers,https://en.wikipedia.org//wiki/Dan_Brouthers,May_8,2020-05-08
Bobby Labonte,https://en.wikipedia.org//wiki/Bobby_Labonte,May_8,2020-05-08
Luis Enrique,https://en.wikipedia.org//wiki/Luis_Enrique_(footballer),May_8,2020-05-08
Andrea Barzagli,https://en.wikipedia.org//wiki/Andrea_Barzagli,May_8,2020-05-08
Adrián González,https://en.wikipedia.org//wiki/Adri%C3%A1n_Gonz%C3%A1lez,May_8,2020-05-08
Galen Rupp,https://en.wikipedia.org//wiki/Galen_Rupp,May_8,2020-05-08
Kemba Walker,https://en.wikipedia.org//wiki/Kemba_Walker,May_8,2020-05-08
Harry S. Truman,https://en.wikipedia.org//wiki/Harry_S._Truman,May_8,2020-05-08
Jupp Heynckes,https://en.wikipedia.org//wiki/Jupp_Heynckes,May_9,2020-05-09
Jake Long,https://en.wikipedia.org//wiki/Jake_Long,May_9,2020-05-09
James L. Brooks,https://en.wikipedia.org//wiki/James_L._Brooks,May_9,2020-05-09
John Ashcroft,https://en.wikipedia.org//wiki/John_Ashcroft,May_9,2020-05-09
Vince Cable,https://en.wikipedia.org//wiki/Vince_Cable,May_9,2020-05-09
Tony Gwynn,https://en.wikipedia.org//wiki/Tony_Gwynn,May_9,2020-05-09
Grant Hackett,https://en.wikipedia.org//wiki/Grant_Hackett,May_9,2020-05-09
Prince Fielder,https://en.wikipedia.org//wiki/Prince_Fielder,May_9,2020-05-09
Zita of Bourbon-Parma,https://en.wikipedia.org//wiki/Zita_of_Bourbon-Parma,May_9,2020-05-09
John Brown,https://en.wikipedia.org//wiki/John_Brown_(abolitionist),May_9,2020-05-09
Barbara Ann Scott,https://en.wikipedia.org//wiki/Barbara_Ann_Scott,May_9,2020-05-09
Albert Finney,https://en.wikipedia.org//wiki/Albert_Finney,May_9,2020-05-09
Glenda Jackson,https://en.wikipedia.org//wiki/Glenda_Jackson,May_9,2020-05-09
Billy Joel,https://en.wikipedia.org//wiki/Billy_Joel,May_9,2020-05-09
Gilles Müller,https://en.wikipedia.org//wiki/Gilles_M%C3%BCller,May_9,2020-05-09
Pancho Gonzales,https://en.wikipedia.org//wiki/Pancho_Gonzales,May_9,2020-05-09
Dean Heller,https://en.wikipedia.org//wiki/Dean_Heller,May_10,2020-05-10
Hélio Castroneves,https://en.wikipedia.org//wiki/H%C3%A9lio_Castroneves,May_10,2020-05-10
Sylvain Wiltord,https://en.wikipedia.org//wiki/Sylvain_Wiltord,May_10,2020-05-10
Vanderlei Luxemburgo,https://en.wikipedia.org//wiki/Vanderlei_Luxemburgo,May_10,2020-05-10
Tyus Jones,https://en.wikipedia.org//wiki/Tyus_Jones,May_10,2020-05-10
Missy Franklin,https://en.wikipedia.org//wiki/Missy_Franklin,May_10,2020-05-10
Rüştü Reçber,https://en.wikipedia.org//wiki/R%C3%BC%C5%9Ft%C3%BC_Re%C3%A7ber,May_10,2020-05-10
Dennis Bergkamp,https://en.wikipedia.org//wiki/Dennis_Bergkamp,May_10,2020-05-10
Linda Evangelista,https://en.wikipedia.org//wiki/Linda_Evangelista,May_10,2020-05-10
Rick Santorum,https://en.wikipedia.org//wiki/Rick_Santorum,May_10,2020-05-10
Manuel Santana,https://en.wikipedia.org//wiki/Manuel_Santana,May_10,2020-05-10
Jim Calhoun,https://en.wikipedia.org//wiki/Jim_Calhoun,May_10,2020-05-10
Augustin-Jean Fresnel,https://en.wikipedia.org//wiki/Augustin-Jean_Fresnel,May_10,2020-05-10
John Wilkes Booth,https://en.wikipedia.org//wiki/John_Wilkes_Booth,May_10,2020-05-10
Max Steiner,https://en.wikipedia.org//wiki/Max_Steiner,May_10,2020-05-10
Fred Astaire,https://en.wikipedia.org//wiki/Fred_Astaire,May_10,2020-05-10
Heydar Aliyev,https://en.wikipedia.org//wiki/Heydar_Aliyev,May_10,2020-05-10
Kateřina Siniaková,https://en.wikipedia.org//wiki/Kate%C5%99ina_Siniakov%C3%A1,May_10,2020-05-10
Gabriella Papadakis,https://en.wikipedia.org//wiki/Gabriella_Papadakis,May_10,2020-05-10
Humberto Suazo,https://en.wikipedia.org//wiki/Humberto_Suazo,May_10,2020-05-10
Bono,https://en.wikipedia.org//wiki/Bono,May_10,2020-05-10
Irving Berlin,https://en.wikipedia.org//wiki/Irving_Berlin,May_11,2020-05-11
Cam Newton,https://en.wikipedia.org//wiki/Cam_Newton,May_11,2020-05-11
Bobby Roode,https://en.wikipedia.org//wiki/Bobby_Roode,May_11,2020-05-11
Theodore von Kármán,https://en.wikipedia.org//wiki/Theodore_von_K%C3%A1rm%C3%A1n,May_11,2020-05-11
Giovani dos Santos,https://en.wikipedia.org//wiki/Giovani_dos_Santos,May_11,2020-05-11
Abou Diaby,https://en.wikipedia.org//wiki/Abou_Diaby,May_11,2020-05-11
Matt Leinart,https://en.wikipedia.org//wiki/Matt_Leinart,May_11,2020-05-11
Laetitia Casta,https://en.wikipedia.org//wiki/Laetitia_Casta,May_11,2020-05-11
Ed Stelmach,https://en.wikipedia.org//wiki/Ed_Stelmach,May_11,2020-05-11
Edsger W. Dijkstra,https://en.wikipedia.org//wiki/Edsger_W._Dijkstra,May_11,2020-05-11
Richard Feynman,https://en.wikipedia.org//wiki/Richard_Feynman,May_11,2020-05-11
Salvador Dalí,https://en.wikipedia.org//wiki/Salvador_Dal%C3%AD,May_11,2020-05-11
Charlie Gehringer,https://en.wikipedia.org//wiki/Charlie_Gehringer,May_11,2020-05-11
Martha Graham,https://en.wikipedia.org//wiki/Martha_Graham,May_11,2020-05-11
Thibaut Courtois,https://en.wikipedia.org//wiki/Thibaut_Courtois,May_11,2020-05-11
Andrés Iniesta,https://en.wikipedia.org//wiki/Andr%C3%A9s_Iniesta,May_11,2020-05-11
Steve Smith Sr.,https://en.wikipedia.org//wiki/Steve_Smith_Sr.,May_12,2020-05-12
Dennis Trillo,https://en.wikipedia.org//wiki/Dennis_Trillo,May_12,2020-05-12
Henry Cabot Lodge,https://en.wikipedia.org//wiki/Henry_Cabot_Lodge,May_12,2020-05-12
Rami Malek,https://en.wikipedia.org//wiki/Rami_Malek,May_12,2020-05-12
Yogi Berra,https://en.wikipedia.org//wiki/Yogi_Berra,May_12,2020-05-12
Burt Bacharach,https://en.wikipedia.org//wiki/Burt_Bacharach,May_12,2020-05-12
Jesús Franco,https://en.wikipedia.org//wiki/Jes%C3%BAs_Franco,May_12,2020-05-12
Chris Patten,https://en.wikipedia.org//wiki/Chris_Patten,May_12,2020-05-12
"Alan Ball, Jr.","https://en.wikipedia.org//wiki/Alan_Ball,_Jr.",May_12,2020-05-12
Michael Ignatieff,https://en.wikipedia.org//wiki/Michael_Ignatieff,May_12,2020-05-12
Graeme Dott,https://en.wikipedia.org//wiki/Graeme_Dott,May_12,2020-05-12
Yujiro Kushida,https://en.wikipedia.org//wiki/Yujiro_Kushida,May_12,2020-05-12
Marcelo,https://en.wikipedia.org//wiki/Marcelo_Vieira,May_12,2020-05-12
Katharine Hepburn,https://en.wikipedia.org//wiki/Katharine_Hepburn,May_12,2020-05-12
Roy Salvadori,https://en.wikipedia.org//wiki/Roy_Salvadori,May_12,2020-05-12
George Carlin,https://en.wikipedia.org//wiki/George_Carlin,May_12,2020-05-12
Jim Furyk,https://en.wikipedia.org//wiki/Jim_Furyk,May_12,2020-05-12
Mike Weir,https://en.wikipedia.org//wiki/Mike_Weir,May_12,2020-05-12
Malin Åkerman,https://en.wikipedia.org//wiki/Malin_%C3%85kerman,May_12,2020-05-12
Florence Nightingale,https://en.wikipedia.org//wiki/Florence_Nightingale,May_12,2020-05-12
Alexander Rybak,https://en.wikipedia.org//wiki/Alexander_Rybak,May_13,2020-05-13
Romelu Lukaku,https://en.wikipedia.org//wiki/Romelu_Lukaku,May_13,2020-05-13
Dennis Rodman,https://en.wikipedia.org//wiki/Dennis_Rodman,May_13,2020-05-13
Oguchi Onyewu,https://en.wikipedia.org//wiki/Oguchi_Onyewu,May_13,2020-05-13
Yaya Touré,https://en.wikipedia.org//wiki/Yaya_Tour%C3%A9,May_13,2020-05-13
Samantha Morton,https://en.wikipedia.org//wiki/Samantha_Morton,May_13,2020-05-13
Scott Morrison,https://en.wikipedia.org//wiki/Scott_Morrison,May_13,2020-05-13
Stevie Wonder,https://en.wikipedia.org//wiki/Stevie_Wonder,May_13,2020-05-13
Bobby Valentine,https://en.wikipedia.org//wiki/Bobby_Valentine,May_13,2020-05-13
Danny Kirwan,https://en.wikipedia.org//wiki/Danny_Kirwan,May_13,2020-05-13
Marv Wolfman,https://en.wikipedia.org//wiki/Marv_Wolfman,May_13,2020-05-13
Bea Arthur,https://en.wikipedia.org//wiki/Bea_Arthur,May_13,2020-05-13
Stefan Kraft,https://en.wikipedia.org//wiki/Stefan_Kraft,May_13,2020-05-13
Lena Dunham,https://en.wikipedia.org//wiki/Lena_Dunham,May_13,2020-05-13
Buckethead,https://en.wikipedia.org//wiki/Buckethead,May_13,2020-05-13
Stephen Colbert,https://en.wikipedia.org//wiki/Stephen_Colbert,May_13,2020-05-13
Andrea Leadsom,https://en.wikipedia.org//wiki/Andrea_Leadsom,May_13,2020-05-13
Johnny Logan,https://en.wikipedia.org//wiki/Johnny_Logan_(singer),May_13,2020-05-13
John Kasich,https://en.wikipedia.org//wiki/John_Kasich,May_13,2020-05-13
Bruce Chatwin,https://en.wikipedia.org//wiki/Bruce_Chatwin,May_13,2020-05-13
Jim Jones,https://en.wikipedia.org//wiki/Jim_Jones,May_13,2020-05-13
Mike Gravel,https://en.wikipedia.org//wiki/Mike_Gravel,May_13,2020-05-13
Joe Louis,https://en.wikipedia.org//wiki/Joe_Louis,May_13,2020-05-13
Pope Pius IX,https://en.wikipedia.org//wiki/Pope_Pius_IX,May_13,2020-05-13
Maria Theresa,https://en.wikipedia.org//wiki/Maria_Theresa,May_13,2020-05-13
Benny Dayal,https://en.wikipedia.org//wiki/Benny_Dayal,May_13,2020-05-13
Robert Pattinson,https://en.wikipedia.org//wiki/Robert_Pattinson,May_13,2020-05-13
Sunny Leone,https://en.wikipedia.org//wiki/Sunny_Leone,May_13,2020-05-13
Barry Zito,https://en.wikipedia.org//wiki/Barry_Zito,May_13,2020-05-13
Robert Zemeckis,https://en.wikipedia.org//wiki/Robert_Zemeckis,May_14,2020-05-14
David Kelly,https://en.wikipedia.org//wiki/David_Kelly_(weapons_expert),May_14,2020-05-14
Kristina Mladenovic,https://en.wikipedia.org//wiki/Kristina_Mladenovic,May_14,2020-05-14
Roy Halladay,https://en.wikipedia.org//wiki/Roy_Halladay,May_14,2020-05-14
Frank Gore,https://en.wikipedia.org//wiki/Frank_Gore,May_14,2020-05-14
Mark Zuckerberg,https://en.wikipedia.org//wiki/Mark_Zuckerberg,May_14,2020-05-14
Zack Ryder,https://en.wikipedia.org//wiki/Zack_Ryder,May_14,2020-05-14
George Lucas,https://en.wikipedia.org//wiki/George_Lucas,May_14,2020-05-14
Tony Pérez,https://en.wikipedia.org//wiki/Tony_P%C3%A9rez,May_14,2020-05-14
Marcos Aoás Corrêa,https://en.wikipedia.org//wiki/Marcos_Ao%C3%A1s_Corr%C3%AAa,May_14,2020-05-14
"Gary Ablett, Jr.","https://en.wikipedia.org//wiki/Gary_Ablett,_Jr.",May_14,2020-05-14
Rob Gronkowski,https://en.wikipedia.org//wiki/Rob_Gronkowski,May_14,2020-05-14
Cate Blanchett,https://en.wikipedia.org//wiki/Cate_Blanchett,May_14,2020-05-14
David Byrne,https://en.wikipedia.org//wiki/David_Byrne,May_14,2020-05-14
Franjo Tuđman,https://en.wikipedia.org//wiki/Franjo_Tu%C4%91man,May_14,2020-05-14
Ayub Khan,https://en.wikipedia.org//wiki/Ayub_Khan_(general),May_14,2020-05-14
Robert Owen,https://en.wikipedia.org//wiki/Robert_Owen,May_14,2020-05-14
Margaret of Valois,https://en.wikipedia.org//wiki/Margaret_of_Valois,May_14,2020-05-14
Brent Harvey,https://en.wikipedia.org//wiki/Brent_Harvey,May_14,2020-05-14
Sofia Coppola,https://en.wikipedia.org//wiki/Sofia_Coppola,May_14,2020-05-14
Ray Lewis,https://en.wikipedia.org//wiki/Ray_Lewis,May_15,2020-05-15
Cristiane,https://en.wikipedia.org//wiki/Cristiane_Rozeira,May_15,2020-05-15
Jimmy Wilde,https://en.wikipedia.org//wiki/Jimmy_Wilde,May_15,2020-05-15
Paul Samuelson,https://en.wikipedia.org//wiki/Paul_Samuelson,May_15,2020-05-15
Patrice Evra,https://en.wikipedia.org//wiki/Patrice_Evra,May_15,2020-05-15
Josh Beckett,https://en.wikipedia.org//wiki/Josh_Beckett,May_15,2020-05-15
Klemens von Metternich,https://en.wikipedia.org//wiki/Klemens_von_Metternich,May_15,2020-05-15
Madeleine Albright,https://en.wikipedia.org//wiki/Madeleine_Albright,May_15,2020-05-15
Max Frisch,https://en.wikipedia.org//wiki/Max_Frisch,May_15,2020-05-15
Joseph Cotten,https://en.wikipedia.org//wiki/Joseph_Cotten,May_15,2020-05-15
Levi Lincoln Sr.,https://en.wikipedia.org//wiki/Levi_Lincoln_Sr.,May_15,2020-05-15
Don Nelson,https://en.wikipedia.org//wiki/Don_Nelson,May_15,2020-05-15
George Brett,https://en.wikipedia.org//wiki/George_Brett,May_15,2020-05-15
Brian Eno,https://en.wikipedia.org//wiki/Brian_Eno,May_15,2020-05-15
John Smoltz,https://en.wikipedia.org//wiki/John_Smoltz,May_15,2020-05-15
Ron Simmons,https://en.wikipedia.org//wiki/Ron_Simmons,May_15,2020-05-15
Mike Oldfield,https://en.wikipedia.org//wiki/Mike_Oldfield,May_15,2020-05-15
Scott Laird,https://en.wikipedia.org//wiki/Scott_Laird,May_15,2020-05-15
Andy Murray,https://en.wikipedia.org//wiki/Andy_Murray,May_15,2020-05-15
Leonardo Mayer,https://en.wikipedia.org//wiki/Leonardo_Mayer,May_15,2020-05-15
Frank de Boer,https://en.wikipedia.org//wiki/Frank_de_Boer,May_15,2020-05-15
Desmond Howard,https://en.wikipedia.org//wiki/Desmond_Howard,May_15,2020-05-15
Madhuri Dixit,https://en.wikipedia.org//wiki/Madhuri_Dixit,May_15,2020-05-15
Ryan Leaf,https://en.wikipedia.org//wiki/Ryan_Leaf,May_15,2020-05-15
Emmitt Smith,https://en.wikipedia.org//wiki/Emmitt_Smith,May_15,2020-05-15
Krist Novoselic,https://en.wikipedia.org//wiki/Krist_Novoselic,May_16,2020-05-16
William H. Seward,https://en.wikipedia.org//wiki/William_H._Seward,May_16,2020-05-16
Henry Fonda,https://en.wikipedia.org//wiki/Henry_Fonda,May_16,2020-05-16
Billy Martin,https://en.wikipedia.org//wiki/Billy_Martin,May_16,2020-05-16
Vujadin Boškov,https://en.wikipedia.org//wiki/Vujadin_Bo%C5%A1kov,May_16,2020-05-16
Pierce Brosnan,https://en.wikipedia.org//wiki/Pierce_Brosnan,May_16,2020-05-16
Dafydd Williams,https://en.wikipedia.org//wiki/Dafydd_Williams,May_16,2020-05-16
Joan Benoit,https://en.wikipedia.org//wiki/Joan_Benoit,May_16,2020-05-16
Janet Jackson,https://en.wikipedia.org//wiki/Janet_Jackson,May_16,2020-05-16
Melanie Lynskey,https://en.wikipedia.org//wiki/Melanie_Lynskey,May_16,2020-05-16
Laura Pausini,https://en.wikipedia.org//wiki/Laura_Pausini,May_16,2020-05-16
Grigor Dimitrov,https://en.wikipedia.org//wiki/Grigor_Dimitrov,May_16,2020-05-16
Johannes Thingnes Bø,https://en.wikipedia.org//wiki/Johannes_Thingnes_B%C3%B8,May_16,2020-05-16
John Conyers,https://en.wikipedia.org//wiki/John_Conyers,May_16,2020-05-16
Robert Fripp,https://en.wikipedia.org//wiki/Robert_Fripp,May_16,2020-05-16
Jack Morris,https://en.wikipedia.org//wiki/Jack_Morris,May_16,2020-05-16
Páidí Ó Sé,https://en.wikipedia.org//wiki/P%C3%A1id%C3%AD_%C3%93_S%C3%A9,May_16,2020-05-16
Tucker Carlson,https://en.wikipedia.org//wiki/Tucker_Carlson,May_16,2020-05-16
Ashley Wagner,https://en.wikipedia.org//wiki/Ashley_Wagner,May_16,2020-05-16
Łukasz Kubot,https://en.wikipedia.org//wiki/%C5%81ukasz_Kubot,May_16,2020-05-16
Craig Ferguson,https://en.wikipedia.org//wiki/Craig_Ferguson,May_17,2020-05-17
Tony Roche,https://en.wikipedia.org//wiki/Tony_Roche,May_17,2020-05-17
Earl Morrall,https://en.wikipedia.org//wiki/Earl_Morrall,May_17,2020-05-17
Bill Bruford,https://en.wikipedia.org//wiki/Bill_Bruford,May_17,2020-05-17
Trent Reznor,https://en.wikipedia.org//wiki/Trent_Reznor,May_17,2020-05-17
Enya,https://en.wikipedia.org//wiki/Enya,May_17,2020-05-17
Josh Homme,https://en.wikipedia.org//wiki/Josh_Homme,May_17,2020-05-17
Mark Kratzmann,https://en.wikipedia.org//wiki/Mark_Kratzmann,May_17,2020-05-17
Sugar Ray Leonard,https://en.wikipedia.org//wiki/Sugar_Ray_Leonard,May_17,2020-05-17
Matt Cassel,https://en.wikipedia.org//wiki/Matt_Cassel,May_17,2020-05-17
Archibald Cox,https://en.wikipedia.org//wiki/Archibald_Cox,May_17,2020-05-17
Tony Parker,https://en.wikipedia.org//wiki/Tony_Parker,May_17,2020-05-17
Tessa Virtue,https://en.wikipedia.org//wiki/Tessa_Virtue,May_17,2020-05-17
Jennison Myrie-Williams,https://en.wikipedia.org//wiki/Jennison_Myrie-Williams,May_17,2020-05-17
Matt Ryan,https://en.wikipedia.org//wiki/Matt_Ryan_(American_football),May_17,2020-05-17
Johanna Konta,https://en.wikipedia.org//wiki/Johanna_Konta,May_17,2020-05-17
Branko Zebec,https://en.wikipedia.org//wiki/Branko_Zebec,May_17,2020-05-17
Marshall Applewhite,https://en.wikipedia.org//wiki/Marshall_Applewhite,May_17,2020-05-17
Derek Hough,https://en.wikipedia.org//wiki/Derek_Hough,May_17,2020-05-17
Wilhelm Steinitz,https://en.wikipedia.org//wiki/Wilhelm_Steinitz,May_17,2020-05-17
Danny Manning,https://en.wikipedia.org//wiki/Danny_Manning,May_17,2020-05-17
Simon Pagenaud,https://en.wikipedia.org//wiki/Simon_Pagenaud,May_18,2020-05-18
Toyah Willcox,https://en.wikipedia.org//wiki/Toyah_Willcox,May_18,2020-05-18
Yannick Noah,https://en.wikipedia.org//wiki/Yannick_Noah,May_18,2020-05-18
Heinz-Harald Frentzen,https://en.wikipedia.org//wiki/Heinz-Harald_Frentzen,May_18,2020-05-18
Antônio Carlos Zago,https://en.wikipedia.org//wiki/Ant%C3%B4nio_Carlos_Zago,May_18,2020-05-18
Vince Young,https://en.wikipedia.org//wiki/Vince_Young,May_18,2020-05-18
Michaël Llodra,https://en.wikipedia.org//wiki/Micha%C3%ABl_Llodra,May_18,2020-05-18
John Higgins,https://en.wikipedia.org//wiki/John_Higgins,May_18,2020-05-18
Brad Friedel,https://en.wikipedia.org//wiki/Brad_Friedel,May_18,2020-05-18
George Strait,https://en.wikipedia.org//wiki/George_Strait,May_18,2020-05-18
Nicholas II of Russia,https://en.wikipedia.org//wiki/Nicholas_II_of_Russia,May_18,2020-05-18
Omar Khayyám,https://en.wikipedia.org//wiki/Omar_Khayy%C3%A1m,May_18,2020-05-18
Frank Capra,https://en.wikipedia.org//wiki/Frank_Capra,May_18,2020-05-18
Fred Perry,https://en.wikipedia.org//wiki/Fred_Perry,May_18,2020-05-18
Margot Fonteyn,https://en.wikipedia.org//wiki/Margot_Fonteyn,May_18,2020-05-18
Pope John Paul II,https://en.wikipedia.org//wiki/Pope_John_Paul_II,May_18,2020-05-18
Eric Gerets,https://en.wikipedia.org//wiki/Eric_Gerets,May_18,2020-05-18
Bertrand Russell,https://en.wikipedia.org//wiki/Bertrand_Russell,May_18,2020-05-18
Tina Fey,https://en.wikipedia.org//wiki/Tina_Fey,May_18,2020-05-18
Ricardo Carvalho,https://en.wikipedia.org//wiki/Ricardo_Carvalho,May_18,2020-05-18
Alina Zagitova,https://en.wikipedia.org//wiki/Alina_Zagitova,May_18,2020-05-18
Hedley Verity,https://en.wikipedia.org//wiki/Hedley_Verity,May_18,2020-05-18
Perry Como,https://en.wikipedia.org//wiki/Perry_Como,May_18,2020-05-18
Reggie Jackson,https://en.wikipedia.org//wiki/Reggie_Jackson,May_18,2020-05-18
